lactkey,Farm,Breed,CalveDate,Parity,monthinm,dim,milk
2143973,Q, H, 2007-08-27, 1,6, 185, 30.9
2143973,Q, H, 2007-08-27, 1,7, 213, 33.6
2143973,Q, H, 2007-08-27, 1,8, 247, 32.2
2143973,Q, H, 2007-08-27, 1,9, 275, 28.1 
2143973,Q, H, 2007-08-27, 1,1, 30, 26.3
2143973,Q, H, 2007-08-27, 1,2, 65, 29.1
2143973,Q, H, 2007-08-27, 1,3, 93, 30.9
2143993,Q, H, 2007-09-03, 1,10,,
2143993,Q, H, 2007-09-03, 1,4, 107, 37.2
2143993,Q, H, 2007-09-03, 1,5, 149, 30.9
2143993,Q, H, 2007-09-03, 1,6, 178, 39
2143993,Q, H, 2007-09-03, 1,7, 206, 38.1
2143993,Q, H, 2007-09-03, 1,1, 23, 24.5
2143993,Q, H, 2007-09-03, 1,8, 240, 41.8
2143993,Q, H, 2007-09-03, 1,9, 268, 39 
2143993,Q, H, 2007-09-03, 1,2, 58, 7.3
2143993,Q, H, 2007-09-03, 1,3, 86, 34.5
2144186,Q, H, 2007-09-02, 1,9,,
2144186,Q, H, 2007-09-02, 1,10,,
2144186,Q, H, 2007-09-02, 1,3, 108, 40.9
2144186,Q, H, 2007-09-02, 1,4, 150, 27.2
2144186,Q, H, 2007-09-02, 1,5, 179, 35.4
2144186,Q, H, 2007-09-02, 1,6, 207, 36.8
2144186,Q, H, 2007-09-02, 1,7, 241, 32.2
2144186,Q, H, 2007-09-02, 1,8, 269, 28.6 
2144186,Q, H, 2007-09-02, 1,1, 59, 35.4
2144186,Q, H, 2007-09-02, 1,2, 87, 36.8
2149259,Q, H, 2007-08-26, 1,10,,
2149259,Q, H, 2007-08-26, 1,4, 115, 44
2149259,Q, H, 2007-08-26, 1,5, 157, 42.2
2149259,Q, H, 2007-08-26, 1,6, 186, 45.9
2149259,Q, H, 2007-08-26, 1,7, 214, 44.5
2149259,Q, H, 2007-08-26, 1,8, 248, 45.9
2149259,Q, H, 2007-08-26, 1,9, 276, 36.8 
2149259,Q, H, 2007-08-26, 1,1, 31, 32.2
2149259,Q, H, 2007-08-26, 1,2, 66, 38.1
2149259,Q, H, 2007-08-26, 1,3, 94, 43.6
2149297,Q, H, 2007-08-28, 1,10,,
2149297,Q, H, 2007-08-28, 1,4, 113, 34
2149297,Q, H, 2007-08-28, 1,5, 155, 34.5
2149297,Q, H, 2007-08-28, 1,6, 184, 42.2
2149297,Q, H, 2007-08-28, 1,7, 212, 43.1
2149297,Q, H, 2007-08-28, 1,8, 246, 46.3
2149297,Q, H, 2007-08-28, 1,9, 274, 42.7 
2149297,Q, H, 2007-08-28, 1,1, 29, 17.7
2149297,Q, H, 2007-08-28, 1,2, 64, 24.5
2149297,Q, H, 2007-08-28, 1,3, 92, 33.1
2149304,Q, H, 2007-08-25, 1,10,,
2149304,Q, H, 2007-08-25, 1,4, 116, 39
2149304,Q, H, 2007-08-25, 1,5, 158, 39.5
2149304,Q, H, 2007-08-25, 1,6, 187, 39
2149304,Q, H, 2007-08-25, 1,7, 215, 38.1
2149304,Q, H, 2007-08-25, 1,8, 249, 35.4
2149304,Q, H, 2007-08-25, 1,9, 277, 30 
2149304,Q, H, 2007-08-25, 1,1, 32, 29.5
2149304,Q, H, 2007-08-25, 1,2, 67, 36.8
2149304,Q, H, 2007-08-25, 1,3, 95, 36.8
2149307,Q, H, 2007-08-24, 1,10,,
2149307,Q, H, 2007-08-24, 1,4, 117, 46.8
2149307,Q, H, 2007-08-24, 1,5, 159, 50.4
2149307,Q, H, 2007-08-24, 1,6, 188, 48.6
2149307,Q, H, 2007-08-24, 1,7, 216, 45.9
2149307,Q, H, 2007-08-24, 1,8, 250, 49
2149307,Q, H, 2007-08-24, 1,9, 278, 33.1 
2149307,Q, H, 2007-08-24, 1,1, 33, 34.5
2149307,Q, H, 2007-08-24, 1,2, 68, 42.7
2149307,Q, H, 2007-08-24, 1,3, 96, 44.9
2149358,Q, H, 2007-08-24, 1,10,,
2149358,Q, H, 2007-08-24, 1,4, 117, 37.2
2149358,Q, H, 2007-08-24, 1,5, 159, 42.2
2149358,Q, H, 2007-08-24, 1,6, 188, 39.5
2149358,Q, H, 2007-08-24, 1,7, 216, 43.1
2149358,Q, H, 2007-08-24, 1,8, 250, 47.2
2149358,Q, H, 2007-08-24, 1,9, 278, 44.9 
2149358,Q, H, 2007-08-24, 1,1, 33, 20.4
2149358,Q, H, 2007-08-24, 1,2, 68, 29.1
2149358,Q, H, 2007-08-24, 1,3, 96, 33.6
2149373,Q, H, 2007-09-03, 1,10,,
2149373,Q, H, 2007-09-03, 1,4, 107, 39.5
2149373,Q, H, 2007-09-03, 1,5, 149, 35
2149373,Q, H, 2007-09-03, 1,6, 178, 38.1
2149373,Q, H, 2007-09-03, 1,7, 206, 36.3
2149373,Q, H, 2007-09-03, 1,1, 23, 30.9
2149373,Q, H, 2007-09-03, 1,8, 240, 35.4
2149373,Q, H, 2007-09-03, 1,9, 268, 27.2 
2149373,Q, H, 2007-09-03, 1,2, 58, 33.6
2149373,Q, H, 2007-09-03, 1,3, 86, 38.1
2149378,Q, H, 2007-09-01, 1,10,,
2149378,Q, H, 2007-09-01, 1,4, 109, 39.5
2149378,Q, H, 2007-09-01, 1,5, 151, 36.3
2149378,Q, H, 2007-09-01, 1,6, 180, 42.7
2149378,Q, H, 2007-09-01, 1,7, 208, 40.9
2149378,Q, H, 2007-09-01, 1,8, 242, 42.7
2149378,Q, H, 2007-09-01, 1,1, 25, 23.6
2149378,Q, H, 2007-09-01, 1,9, 270, 43.6 
2149378,Q, H, 2007-09-01, 1,2, 60, 33.1
2149378,Q, H, 2007-09-01, 1,3, 88, 37.2
2149402,Q, H, 2007-08-25, 1,10,,
2149402,Q, H, 2007-08-25, 1,4, 116, 37.2
2149402,Q, H, 2007-08-25, 1,5, 158, 42.2
2149402,Q, H, 2007-08-25, 1,6, 187, 38.6
2149402,Q, H, 2007-08-25, 1,7, 215, 43.1
2149402,Q, H, 2007-08-25, 1,8, 249, 42.7
2149402,Q, H, 2007-08-25, 1,9, 277, 40.9 
2149402,Q, H, 2007-08-25, 1,1, 32, 34
2149402,Q, H, 2007-08-25, 1,2, 67, 41.3
2149402,Q, H, 2007-08-25, 1,3, 95, 35.4
2149403,Q, H, 2007-08-24, 1,10,,
2149403,Q, H, 2007-08-24, 1,4, 117, 40.4
2149403,Q, H, 2007-08-24, 1,5, 159, 41.3
2149403,Q, H, 2007-08-24, 1,6, 188, 36.8
2149403,Q, H, 2007-08-24, 1,7, 216, 40
2149403,Q, H, 2007-08-24, 1,8, 250, 30.9
2149403,Q, H, 2007-08-24, 1,9, 278, 29.5 
2149403,Q, H, 2007-08-24, 1,1, 33, 30.4
2149403,Q, H, 2007-08-24, 1,2, 68, 32.2
2149403,Q, H, 2007-08-24, 1,3, 96, 36.3
2149409,Q, H, 2007-08-27, 1,10,,
2149409,Q, H, 2007-08-27, 1,4, 114, 32.7
2149409,Q, H, 2007-08-27, 1,5, 156, 35.9
2149409,Q, H, 2007-08-27, 1,6, 185, 35
2149409,Q, H, 2007-08-27, 1,7, 213, 33.6
2149409,Q, H, 2007-08-27, 1,8, 247, 31.8
2149409,Q, H, 2007-08-27, 1,9, 275, 26.8 
2149409,Q, H, 2007-08-27, 1,1, 30, 26.8
2149409,Q, H, 2007-08-27, 1,2, 65, 27.2
2149409,Q, H, 2007-08-27, 1,3, 93, 32.2
2149417,Q, H, 2007-08-25, 1,10,,
2149417,Q, H, 2007-08-25, 1,4, 116, 25.9
2149417,Q, H, 2007-08-25, 1,5, 158, 30
2149417,Q, H, 2007-08-25, 1,6, 187, 31.3
2149417,Q, H, 2007-08-25, 1,7, 215, 26.8
2149417,Q, H, 2007-08-25, 1,8, 249, 18.6
2149417,Q, H, 2007-08-25, 1,9, 277, 26.3 
2149417,Q, H, 2007-08-25, 1,1, 32, 26.3
2149417,Q, H, 2007-08-25, 1,2, 67, 30.9
2149417,Q, H, 2007-08-25, 1,3, 95, 31.3
2149423,Q, H, 2007-09-03, 1,10,,
2149423,Q, H, 2007-09-03, 1,4, 107, 38.6
2149423,Q, H, 2007-09-03, 1,5, 149, 39.5
2149423,Q, H, 2007-09-03, 1,6, 178, 40
2149423,Q, H, 2007-09-03, 1,7, 206, 36.3
2149423,Q, H, 2007-09-03, 1,1, 23, 30.9
2149423,Q, H, 2007-09-03, 1,8, 240, 36.8
2149423,Q, H, 2007-09-03, 1,9, 268, 35.4 
2149423,Q, H, 2007-09-03, 1,2, 58, 33.1
2149423,Q, H, 2007-09-03, 1,3, 86, 34
2149480,Q, H, 2007-08-31, 1,10,,
2149480,Q, H, 2007-08-31, 1,4, 110, 19.1
2149480,Q, H, 2007-08-31, 1,5, 152, 27.2
2149480,Q, H, 2007-08-31, 1,6, 181, 35.4
2149480,Q, H, 2007-08-31, 1,7, 209, 20.9
2149480,Q, H, 2007-08-31, 1,8, 243, 30.4
2149480,Q, H, 2007-08-31, 1,1, 26, 24.1
2149480,Q, H, 2007-08-31, 1,9, 271, 23.2 
2149480,Q, H, 2007-08-31, 1,2, 61, 28.1
2149480,Q, H, 2007-08-31, 1,3, 89, 32.7
2149497,Q, H, 2007-08-26, 1,10,,
2149497,Q, H, 2007-08-26, 1,4, 115, 41.8
2149497,Q, H, 2007-08-26, 1,5, 157, 45.9
2149497,Q, H, 2007-08-26, 1,6, 186, 44.9
2149497,Q, H, 2007-08-26, 1,7, 214, 34.5
2149497,Q, H, 2007-08-26, 1,8, 248, 40.4
2149497,Q, H, 2007-08-26, 1,9, 276, 34 
2149497,Q, H, 2007-08-26, 1,1, 31, 32.7
2149497,Q, H, 2007-08-26, 1,2, 66, 36.8
2149497,Q, H, 2007-08-26, 1,3, 94, 40.9
2149518,Q, H, 2007-09-01, 1,10,,
2149518,Q, H, 2007-09-01, 1,4, 109, 39
2149518,Q, H, 2007-09-01, 1,5, 151, 40.9
2149518,Q, H, 2007-09-01, 1,6, 180, 40.9
2149518,Q, H, 2007-09-01, 1,7, 208, 38.6
2149518,Q, H, 2007-09-01, 1,8, 242, 39
2149518,Q, H, 2007-09-01, 1,1, 25, 25
2149518,Q, H, 2007-09-01, 1,9, 270, 38.1 
2149518,Q, H, 2007-09-01, 1,2, 60, 32.7
2149518,Q, H, 2007-09-01, 1,3, 88, 35.9
2149524,Q, X, 2007-08-25, 1,10,,
2149524,Q, X, 2007-08-25, 1,4, 116, 35.9
2149524,Q, X, 2007-08-25, 1,5, 158, 36.8
2149524,Q, X, 2007-08-25, 1,6, 187, 37.7
2149524,Q, X, 2007-08-25, 1,7, 215, 39.5
2149524,Q, X, 2007-08-25, 1,8, 249, 35
2149524,Q, X, 2007-08-25, 1,9, 277, 32.2 
2149524,Q, X, 2007-08-25, 1,1, 32, 14.5
2149524,Q, X, 2007-08-25, 1,2, 67, 27.2
2149524,Q, X, 2007-08-25, 1,3, 95, 32.7
2149529,Q, H, 2007-08-26, 1,9,,
2149529,Q, H, 2007-08-26, 1,10,,
2149529,Q, H, 2007-08-26, 1,4, 115, 26.3
2149529,Q, H, 2007-08-26, 1,5, 157, 29.5
2149529,Q, H, 2007-08-26, 1,6, 186, 27.7
2149529,Q, H, 2007-08-26, 1,7, 214, 24.5
2149529,Q, H, 2007-08-26, 1,8, 248, 25 
2149529,Q, H, 2007-08-26, 1,1, 31, 17.3
2149529,Q, H, 2007-08-26, 1,2, 66, 25
2149529,Q, H, 2007-08-26, 1,3, 94, 26.8
2149531,Q, H, 2007-08-25, 1,10,,
2149531,Q, H, 2007-08-25, 1,4, 116, 41.3
2149531,Q, H, 2007-08-25, 1,5, 158, 44
2149531,Q, H, 2007-08-25, 1,6, 187, 43.6
2149531,Q, H, 2007-08-25, 1,7, 215, 43.6
2149531,Q, H, 2007-08-25, 1,8, 249, 44.9
2149531,Q, H, 2007-08-25, 1,9, 277, 42.2 
2149531,Q, H, 2007-08-25, 1,1, 32, 29.5
2149531,Q, H, 2007-08-25, 1,2, 67, 34.5
2149531,Q, H, 2007-08-25, 1,3, 95, 37.7
2149535,Q, H, 2007-08-28, 1,10,,
2149535,Q, H, 2007-08-28, 1,4, 113, 29.5
2149535,Q, H, 2007-08-28, 1,5, 155, 34.5
2149535,Q, H, 2007-08-28, 1,6, 184, 36.3
2149535,Q, H, 2007-08-28, 1,7, 212, 35.9
2149535,Q, H, 2007-08-28, 1,8, 246, 36.3
2149535,Q, H, 2007-08-28, 1,9, 274, 34 
2149535,Q, H, 2007-08-28, 1,1, 29, 19.1
2149535,Q, H, 2007-08-28, 1,2, 64, 21.3
2149535,Q, H, 2007-08-28, 1,3, 92, 26.8
2149538,Q, H, 2007-08-28, 1,10,,
2149538,Q, H, 2007-08-28, 1,4, 113, 33.6
2149538,Q, H, 2007-08-28, 1,5, 155, 30.9
2149538,Q, H, 2007-08-28, 1,6, 184, 29.5
2149538,Q, H, 2007-08-28, 1,7, 212, 26.8
2149538,Q, H, 2007-08-28, 1,8, 246, 20.9
2149538,Q, H, 2007-08-28, 1,9, 274, 15.9 
2149538,Q, H, 2007-08-28, 1,1, 29, 30.4
2149538,Q, H, 2007-08-28, 1,2, 64, 30.4
2149538,Q, H, 2007-08-28, 1,3, 92, 33.6
2149540,Q, H, 2007-08-25, 1,10,,
2149540,Q, H, 2007-08-25, 1,4, 116, 40
2149540,Q, H, 2007-08-25, 1,5, 158, 44
2149540,Q, H, 2007-08-25, 1,6, 187, 43.1
2149540,Q, H, 2007-08-25, 1,7, 215, 41.3
2149540,Q, H, 2007-08-25, 1,8, 249, 42.7
2149540,Q, H, 2007-08-25, 1,9, 277, 37.2 
2149540,Q, H, 2007-08-25, 1,1, 32, 27.7
2149540,Q, H, 2007-08-25, 1,2, 67, 33.6
2149540,Q, H, 2007-08-25, 1,3, 95, 35
2149542,Q, H, 2007-08-27, 1,10,,
2149542,Q, H, 2007-08-27, 1,4, 114, 32.7
2149542,Q, H, 2007-08-27, 1,5, 156, 40
2149542,Q, H, 2007-08-27, 1,6, 185, 41.8
2149542,Q, H, 2007-08-27, 1,7, 213, 44
2149542,Q, H, 2007-08-27, 1,8, 247, 41.8
2149542,Q, H, 2007-08-27, 1,9, 275, 35 
2149542,Q, H, 2007-08-27, 1,1, 30, 25
2149542,Q, H, 2007-08-27, 1,2, 65, 26.3
2149542,Q, H, 2007-08-27, 1,3, 93, 28.6
2149545,Q, H, 2007-08-25, 1,10,,
2149545,Q, H, 2007-08-25, 1,4, 116, 42.2
2149545,Q, H, 2007-08-25, 1,5, 158, 44.9
2149545,Q, H, 2007-08-25, 1,6, 187, 44
2149545,Q, H, 2007-08-25, 1,7, 215, 44.5
2149545,Q, H, 2007-08-25, 1,8, 249, 42.7
2149545,Q, H, 2007-08-25, 1,9, 277, 40.4 
2149545,Q, H, 2007-08-25, 1,1, 32, 30
2149545,Q, H, 2007-08-25, 1,2, 67, 35.9
2149545,Q, H, 2007-08-25, 1,3, 95, 37.7
2149553,Q, H, 2007-08-24, 1,10,,
2149553,Q, H, 2007-08-24, 1,4, 117, 29.1
2149553,Q, H, 2007-08-24, 1,5, 159, 30.4
2149553,Q, H, 2007-08-24, 1,6, 188, 30.4
2149553,Q, H, 2007-08-24, 1,7, 216, 29.5
2149553,Q, H, 2007-08-24, 1,8, 250, 28.1
2149553,Q, H, 2007-08-24, 1,9, 278, 26.8 
2149553,Q, H, 2007-08-24, 1,1, 33, 25
2149553,Q, H, 2007-08-24, 1,2, 68, 29.1
2149553,Q, H, 2007-08-24, 1,3, 96, 23.2
2149559,Q, H, 2007-09-01, 1,10,,
2149559,Q, H, 2007-09-01, 1,4, 109, 28.1
2149559,Q, H, 2007-09-01, 1,5, 151, 29.5
2149559,Q, H, 2007-09-01, 1,6, 180, 31.3
2149559,Q, H, 2007-09-01, 1,7, 208, 30.4
2149559,Q, H, 2007-09-01, 1,8, 242, 30.9
2149559,Q, H, 2007-09-01, 1,1, 25, 14.1
2149559,Q, H, 2007-09-01, 1,9, 270, 29.5 
2149559,Q, H, 2007-09-01, 1,2, 60, 18.6
2149559,Q, H, 2007-09-01, 1,3, 88, 24.1
2149561,Q, H, 2007-09-01, 1,10,,
2149561,Q, H, 2007-09-01, 1,4, 109, 28.1
2149561,Q, H, 2007-09-01, 1,5, 151, 32.7
2149561,Q, H, 2007-09-01, 1,6, 180, 30.9
2149561,Q, H, 2007-09-01, 1,7, 208, 30
2149561,Q, H, 2007-09-01, 1,8, 242, 33.6
2149561,Q, H, 2007-09-01, 1,1, 25, 24.5
2149561,Q, H, 2007-09-01, 1,9, 270, 30.9 
2149561,Q, H, 2007-09-01, 1,2, 60, 26.8
2149561,Q, H, 2007-09-01, 1,3, 88, 29.1
2149562,Q, H, 2007-08-26, 1,10,,
2149562,Q, H, 2007-08-26, 1,4, 115, 37.7
2149562,Q, H, 2007-08-26, 1,5, 157, 34
2149562,Q, H, 2007-08-26, 1,6, 186, 40.9
2149562,Q, H, 2007-08-26, 1,7, 214, 43.1
2149562,Q, H, 2007-08-26, 1,8, 248, 40
2149562,Q, H, 2007-08-26, 1,9, 276, 33.1 
2149562,Q, H, 2007-08-26, 1,1, 31, 32.7
2149562,Q, H, 2007-08-26, 1,2, 66, 39
2149562,Q, H, 2007-08-26, 1,3, 94, 38.1
2149568,Q, H, 2007-08-26, 1,9,,
2149568,Q, H, 2007-08-26, 1,10,,
2149568,Q, H, 2007-08-26, 1,4, 115, 29.1
2149568,Q, H, 2007-08-26, 1,5, 157, 31.8
2149568,Q, H, 2007-08-26, 1,6, 186, 29.5
2149568,Q, H, 2007-08-26, 1,7, 214, 29.1
2149568,Q, H, 2007-08-26, 1,8, 248, 29.1 
2149568,Q, H, 2007-08-26, 1,1, 31, 25
2149568,Q, H, 2007-08-26, 1,2, 66, 26.3
2149568,Q, H, 2007-08-26, 1,3, 94, 28.1
2149569,Q, H, 2007-08-29, 1,10,,
2149569,Q, H, 2007-08-29, 1,4, 112, 36.3
2149569,Q, H, 2007-08-29, 1,5, 154, 33.6
2149569,Q, H, 2007-08-29, 1,6, 183, 35
2149569,Q, H, 2007-08-29, 1,7, 211, 32.7
2149569,Q, H, 2007-08-29, 1,8, 245, 37.2
2149569,Q, H, 2007-08-29, 1,9, 273, 29.5 
2149569,Q, H, 2007-08-29, 1,1, 28, 29.1
2149569,Q, H, 2007-08-29, 1,2, 63, 31.3
2149569,Q, H, 2007-08-29, 1,3, 91, 35
2149570,Q, H, 2007-08-27, 1,10,,
2149570,Q, H, 2007-08-27, 1,4, 114, 37.2
2149570,Q, H, 2007-08-27, 1,5, 156, 42.2
2149570,Q, H, 2007-08-27, 1,6, 185, 47.7
2149570,Q, H, 2007-08-27, 1,7, 213, 48.6
2149570,Q, H, 2007-08-27, 1,8, 247, 48.1
2149570,Q, H, 2007-08-27, 1,9, 275, 43.1 
2149570,Q, H, 2007-08-27, 1,1, 30, 25.9
2149570,Q, H, 2007-08-27, 1,2, 65, 30.9
2149570,Q, H, 2007-08-27, 1,3, 93, 35.9
2149572,Q, H, 2007-08-24, 1,10,,
2149572,Q, H, 2007-08-24, 1,4, 117, 39
2149572,Q, H, 2007-08-24, 1,5, 159, 40.4
2149572,Q, H, 2007-08-24, 1,6, 188, 35.9
2149572,Q, H, 2007-08-24, 1,7, 216, 28.1
2149572,Q, H, 2007-08-24, 1,8, 250, 34.5
2149572,Q, H, 2007-08-24, 1,9, 278, 34.5 
2149572,Q, H, 2007-08-24, 1,1, 33, 22.7
2149572,Q, H, 2007-08-24, 1,2, 68, 30.4
2149572,Q, H, 2007-08-24, 1,3, 96, 35
2149575,Q, H, 2007-09-03, 1,10,,
2149575,Q, H, 2007-09-03, 1,4, 107, 33.6
2149575,Q, H, 2007-09-03, 1,5, 149, 34
2149575,Q, H, 2007-09-03, 1,6, 178, 33.6
2149575,Q, H, 2007-09-03, 1,7, 206, 31.8
2149575,Q, H, 2007-09-03, 1,1, 23, 13.6
2149575,Q, H, 2007-09-03, 1,8, 240, 30.9
2149575,Q, H, 2007-09-03, 1,9, 268, 24.5 
2149575,Q, H, 2007-09-03, 1,2, 58, 22.7
2149575,Q, H, 2007-09-03, 1,3, 86, 30.9
2149591,Q, H, 2007-09-01, 1,10,,
2149591,Q, H, 2007-09-01, 1,4, 109, 31.8
2149591,Q, H, 2007-09-01, 1,5, 151, 36.8
2149591,Q, H, 2007-09-01, 1,6, 180, 40
2149591,Q, H, 2007-09-01, 1,7, 208, 32.2
2149591,Q, H, 2007-09-01, 1,8, 242, 28.1
2149591,Q, H, 2007-09-01, 1,1, 25, 19.5
2149591,Q, H, 2007-09-01, 1,9, 270, 31.3 
2149591,Q, H, 2007-09-01, 1,2, 60, 26.3
2149591,Q, H, 2007-09-01, 1,3, 88, 30.9
2149603,Q, H, 2007-09-01, 1,10,,
2149603,Q, H, 2007-09-01, 1,4, 109, 34
2149603,Q, H, 2007-09-01, 1,5, 151, 29.5
2149603,Q, H, 2007-09-01, 1,6, 180, 38.1
2149603,Q, H, 2007-09-01, 1,7, 208, 35
2149603,Q, H, 2007-09-01, 1,8, 242, 34
2149603,Q, H, 2007-09-01, 1,1, 25, 22.7
2149603,Q, H, 2007-09-01, 1,9, 270, 34 
2149603,Q, H, 2007-09-01, 1,2, 60, 32.7
2149603,Q, H, 2007-09-01, 1,3, 88, 35
2149620,Q, H, 2007-08-30, 1,10,,
2149620,Q, H, 2007-08-30, 1,4, 111, 34.5
2149620,Q, H, 2007-08-30, 1,5, 153, 35.9
2149620,Q, H, 2007-08-30, 1,6, 182, 41.3
2149620,Q, H, 2007-08-30, 1,7, 210, 38.6
2149620,Q, H, 2007-08-30, 1,8, 244, 40.9
2149620,Q, H, 2007-08-30, 1,1, 27, 29.5
2149620,Q, H, 2007-08-30, 1,9, 272, 39.5 
2149620,Q, H, 2007-08-30, 1,2, 62, 35
2149620,Q, H, 2007-08-30, 1,3, 90, 36.3
2149630,Q, H, 2007-09-02, 1,10,,
2149630,Q, H, 2007-09-02, 1,4, 108, 46.3
2149630,Q, H, 2007-09-02, 1,5, 150, 48.1
2149630,Q, H, 2007-09-02, 1,6, 179, 38.6
2149630,Q, H, 2007-09-02, 1,7, 207, 36.8
2149630,Q, H, 2007-09-02, 1,1, 24, 21.3
2149630,Q, H, 2007-09-02, 1,8, 241, 48.1
2149630,Q, H, 2007-09-02, 1,9, 269, 42.2 
2149630,Q, H, 2007-09-02, 1,2, 59, 38.1
2149630,Q, H, 2007-09-02, 1,3, 87, 40.9
2149664,Q, H, 2007-09-02, 1,10,,
2149664,Q, H, 2007-09-02, 1,4, 108, 28.6
2149664,Q, H, 2007-09-02, 1,5, 150, 36.8
2149664,Q, H, 2007-09-02, 1,6, 179, 31.8
2149664,Q, H, 2007-09-02, 1,7, 207, 31.8
2149664,Q, H, 2007-09-02, 1,1, 24, 25.9
2149664,Q, H, 2007-09-02, 1,8, 241, 38.6
2149664,Q, H, 2007-09-02, 1,9, 269, 30.4 
2149664,Q, H, 2007-09-02, 1,2, 59, 29.1
2149664,Q, H, 2007-09-02, 1,3, 87, 34.5
4540888,R, H, 2006-04-16, 1,4, 117, 37.7
4540888,R, H, 2006-04-16, 1,5, 145, 32.7
4540888,R, H, 2006-04-16, 1,6, 173, 40.9
4540888,R, H, 2006-04-16, 1,1, 19, 30.4
4540888,R, H, 2006-04-16, 1,7, 201, 30.9
4540888,R, H, 2006-04-16, 1,8, 243, 38.6
4540888,R, H, 2006-04-16, 1,9, 271, 24.1
4540888,R, H, 2006-04-16, 1,10, 299, 30.4 
4540888,R, H, 2006-04-16, 1,2, 47, 37.2
4540888,R, H, 2006-04-16, 1,3, 89, 30.9
4540891,R, H, 2006-02-23, 1,5, 141, 30.4
4540891,R, H, 2006-02-23, 1,1, 15, 38.6
4540891,R, H, 2006-02-23, 1,6, 169, 47.2
4540891,R, H, 2006-02-23, 1,7, 197, 34.5
4540891,R, H, 2006-02-23, 1,8, 225, 31.8
4540891,R, H, 2006-02-23, 1,9, 253, 29.1
4540891,R, H, 2006-02-23, 1,10, 295, 33.6 
4540891,R, H, 2006-02-23, 1,2, 43, 40.4
4540891,R, H, 2006-02-23, 1,3, 71, 33.6
4540891,R, H, 2006-02-23, 1,4, 99, 44
4540908,R, H, 2006-04-04, 1,10,,
4540908,R, H, 2006-04-04, 1,3, 101, 43.1
4540908,R, H, 2006-04-04, 1,4, 129, 44
4540908,R, H, 2006-04-04, 1,5, 157, 33.6
4540908,R, H, 2006-04-04, 1,6, 185, 35.9
4540908,R, H, 2006-04-04, 1,7, 213, 37.7
4540908,R, H, 2006-04-04, 1,8, 255, 36.8
4540908,R, H, 2006-04-04, 1,9, 283, 41.8 
4540908,R, H, 2006-04-04, 1,1, 31, 32.7
4540908,R, H, 2006-04-04, 1,2, 59, 40.4
4540917,R, H, 2006-03-09, 1,10,,
4540917,R, H, 2006-03-09, 1,4, 127, 38.6
4540917,R, H, 2006-03-09, 1,5, 155, 38.1
4540917,R, H, 2006-03-09, 1,6, 183, 31.8
4540917,R, H, 2006-03-09, 1,7, 211, 38.6
4540917,R, H, 2006-03-09, 1,8, 239, 32.7
4540917,R, H, 2006-03-09, 1,9, 281, 28.6 
4540917,R, H, 2006-03-09, 1,1, 29, 36.3
4540917,R, H, 2006-03-09, 1,2, 57, 38.6
4540917,R, H, 2006-03-09, 1,3, 85, 35.4
4540932,R, H, 2006-03-16, 1,4, 120, 41.3
4540932,R, H, 2006-03-16, 1,5, 148, 30.9
4540932,R, H, 2006-03-16, 1,6, 176, 36.8
4540932,R, H, 2006-03-16, 1,7, 204, 29.1
4540932,R, H, 2006-03-16, 1,1, 22, 37.2
4540932,R, H, 2006-03-16, 1,8, 232, 35.4
4540932,R, H, 2006-03-16, 1,9, 274, 29.5
4540932,R, H, 2006-03-16, 1,10, 302, 23.6 
4540932,R, H, 2006-03-16, 1,2, 50, 35.9
4540932,R, H, 2006-03-16, 1,3, 78, 35.9
4540940,R, H, 2006-03-12, 1,10,,
4540940,R, H, 2006-03-12, 1,4, 124, 35
4540940,R, H, 2006-03-12, 1,5, 152, 43.1
4540940,R, H, 2006-03-12, 1,6, 180, 38.1
4540940,R, H, 2006-03-12, 1,7, 208, 37.2
4540940,R, H, 2006-03-12, 1,8, 236, 33.1
4540940,R, H, 2006-03-12, 1,1, 26, 36.3
4540940,R, H, 2006-03-12, 1,9, 278, 39 
4540940,R, H, 2006-03-12, 1,2, 54, 35.9
4540940,R, H, 2006-03-12, 1,3, 82, 35.9
4540943,R, H, 2006-02-21, 1,4, 101, 44.9
4540943,R, H, 2006-02-21, 1,5, 143, 35
4540943,R, H, 2006-02-21, 1,1, 17, 25.9
4540943,R, H, 2006-02-21, 1,6, 171, 29.5
4540943,R, H, 2006-02-21, 1,7, 199, 34.5
4540943,R, H, 2006-02-21, 1,8, 227, 30.4
4540943,R, H, 2006-02-21, 1,9, 255, 31.8
4540943,R, H, 2006-02-21, 1,10, 297, 31.3 
4540943,R, H, 2006-02-21, 1,2, 45, 29.5
4540943,R, H, 2006-02-21, 1,3, 73, 34
4540961,R, H, 2006-03-08, 1,10,,
4540961,R, H, 2006-03-08, 1,4, 128, 45.4
4540961,R, H, 2006-03-08, 1,5, 156, 35.9
4540961,R, H, 2006-03-08, 1,6, 184, 41.8
4540961,R, H, 2006-03-08, 1,7, 212, 37.2
4540961,R, H, 2006-03-08, 1,8, 240, 40.9
4540961,R, H, 2006-03-08, 1,9, 282, 40 
4540961,R, H, 2006-03-08, 1,1, 30, 40.9
4540961,R, H, 2006-03-08, 1,2, 58, 47.7
4540961,R, H, 2006-03-08, 1,3, 86, 44.9
4540965,R, H, 2006-03-31, 1,4, 105, 41.3
4540965,R, H, 2006-03-31, 1,5, 133, 38.6
